row_id,site,building,area_type,area_id,area_number,area_name,floor,floor_description,task_id,task_seq,task_name,shift,frequency_raw,freq_count,freq_period,text_truncated
R01827,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R01828,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R01829,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R01830,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R01831,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R01832,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-109,D1-471,Men's RR,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R01833,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R01834,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R01835,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R01836,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R01837,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R01838,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R01839,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R01840,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R01841,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R01842,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R01843,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R01844,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R01845,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R01846,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R01847,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R01848,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R01849,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R01850,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R01851,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R01852,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R01853,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R01854,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R01855,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R01856,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-110,D1-472,Private,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R01857,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R01858,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R01859,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R01860,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R01861,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R01862,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R01863,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R01864,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R01865,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R01866,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R01867,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R01868,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R01869,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R01870,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R01871,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R01872,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R01873,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R01874,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R01875,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R01876,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R01877,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R01878,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R01879,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R01880,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-111,D1-473,Women's RR,1,Below Wing,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R01881,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0061,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R01882,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0062,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R01883,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0063,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R01884,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0064,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R01885,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0065,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R01886,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0066,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R01887,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0067,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R01888,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0068,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R01889,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0069,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R01890,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0070,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R01891,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0071,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R01892,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0072,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R01893,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0073,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R01894,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0074,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R01895,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0075,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R01896,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0076,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R01897,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0077,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R01898,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0078,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R01899,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0079,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R01900,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0080,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R01901,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0081,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R01902,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0082,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R01903,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0083,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
R01904,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms,D-112,D2-206,Men's RR South,2,Concourse,T0084,24,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Swing,8X Daily,8,Daily,FALSE
R01905,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0085,1,"Clean restroom floors, walls, and surfaces",Day,8X Daily,8,Daily,FALSE
R01906,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0086,2,"Clean restroom floors, walls, and surfaces",Graveyard,8X Daily,8,Daily,FALSE
R01907,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0087,3,"Clean restroom floors, walls, and surfaces",Swing,8X Daily,8,Daily,FALSE
R01908,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0088,4,"Clean toilet bowls, urinals, and sinks",Day,8X Daily,8,Daily,FALSE
R01909,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0089,5,"Clean toilet bowls, urinals, and sinks",Graveyard,8X Daily,8,Daily,FALSE
R01910,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0090,6,"Clean toilet bowls, urinals, and sinks",Swing,8X Daily,8,Daily,FALSE
R01911,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0091,7,Collect trash and debris,Day,4X Daily,4,Daily,FALSE
R01912,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0092,8,Collect trash and debris,Graveyard,4X Daily,4,Daily,FALSE
R01913,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0093,9,Collect trash and debris,Swing,4X Daily,4,Daily,FALSE
R01914,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0094,10,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Day,4X Daily,4,Daily,TRUE
R01915,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0095,11,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Graveyard,4X Daily,4,Daily,TRUE
R01916,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0096,12,Keep air hand dryers and paper towel dispensers and surrounding surfaces clean and sanitized as well as free o,Swing,4X Daily,4,Daily,TRUE
R01917,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0097,13,Keep mirrors clean and sanitary,Day,8X Daily,8,Daily,FALSE
R01918,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0098,14,Keep mirrors clean and sanitary,Graveyard,8X Daily,8,Daily,FALSE
R01919,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0099,15,Keep mirrors clean and sanitary,Swing,8X Daily,8,Daily,FALSE
R01920,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0100,16,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Day,6X Daily,6,Daily,TRUE
R01921,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0101,17,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Graveyard,6X Daily,6,Daily,TRUE
R01922,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0102,18,"Keep tile, including grout lines, and concrete/terrazzo floors clean with minor controllable spots, stains, dirt, scuff mar",Swing,6X Daily,6,Daily,TRUE
R01923,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0103,19,Maintain and replenish restroom supplies,Day,8X Daily,8,Daily,FALSE
R01924,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0104,20,Maintain and replenish restroom supplies,Graveyard,8X Daily,8,Daily,FALSE
R01925,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0105,21,Maintain and replenish restroom supplies,Swing,8X Daily,8,Daily,FALSE
R01926,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0106,22,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Day,8X Daily,8,Daily,FALSE
R01927,"Delta LGA - LaGuardia, NY",Concourse D,Restrooms (Passenger),D-113,D2-106,Men's RR North,2,Concourse,T0107,23,Regularly sanitize installations and surfaces to maintain a high level of cleanliness,Graveyard,8X Daily,8,Daily,FALSE
